report_type,reported_at,name,gender,age_band,language,last_seen_location,reporting_center,reporter_mobile,physical_description,remarks,status
found,2027-07-28 19:24,Nisha Sinha,Female,71-80,Bengali,Laxmi Narayan Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9646980102,"Young boy in blue uniform, school bag",Brought by volunteer,Reunited
found,2027-07-01 20:29,Durga Gupta,Female,61-70,Telugu,Nashik Road Station,Rajur Bahula Center,+91 8674487589,"Old man, hearing aid, wearing full pants shirt",Found near ghat,Reunited
found,2027-08-08 12:31,,Female,41-60,Telugu,Adgaon Parking,Police Main Control Room,+91 7735408331,"Old man in dhoti kurta, cannot remember name",Family waiting at center,Unresolved
found,2027-07-29 17:43,Sanjay Patil,Male,41-60,Hindi,Nandur Ghat,Police Main Control Room,,Lost near ghats,Bharat Bharati volunteer handled,Reunited
found,2027-07-19 13:12,,Female,13-17,Marathi,Kushavart Kund,Central Control Room,+91 7878731965,"Girl child about 5 years, red bindi, crying",Brought by volunteer,Reunited
found,2027-07-22 06:16,Durga Pillai,Female,41-60,Marathi,Madsangvi Transit,Ramkund Kho-Ya-Paya Kendra,+91 9517245798,"Boy about 12, wearing school dress",,Reunited
found,2027-07-01 21:45,Ajay Sharma,Male,61-70,Bengali,Bus Stand Nashik,Rajur Bahula Center,+91 9717015275,"Elderly woman, cannot speak properly, Gujarati",GGTalk app used,Reunited
found,2027-08-14 17:57,Seema Reddy,Female,61-70,Marathi,Sadhugram Gate 1,Panchavati Center,,"Old woman in white saree, widow marks",Brought by volunteer,Pending
found,2027-07-03 09:31,Rohit Reddy,Male,61-70,Hindi,Ramkund Ghat,Rajur Bahula Center,+91 7177345357,"Girl child about 5 years, red bindi, crying",Cross-center transfer needed,Reunited
found,2027-07-10 10:44,Rohit Joshi,Male,61-70,Kannada,Laxmi Narayan Ghat,Police Main Control Room,,"Young boy in blue uniform, school bag",Cross-center transfer needed,Reunited
found,2027-07-27 05:35,Sunita Iyer,Female,61-70,Maithili,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8473504921,"Woman in green saree, has tilak on forehead",GGTalk app used,Unresolved
found,2027-07-29 15:26,Deepak Verma,Male,18-40,Marathi,Rajur Bahula,Panchavati Center,+91 6352651266,"Man in saffron kurta, has rudraksha mala",Brought by volunteer,Reunited
found,2027-08-05 12:05,Santosh Pillai,Male,71-80,Bhojpuri,Gauri Patangan,Police Main Control Room,+91 7720753175,"Old woman in white saree, widow marks",Bharat Bharati volunteer handled,Reunited
found,2027-07-19 12:41,Sohan Gupta,Male,0-12,Tamil,Trimbakeshwar Approach,Central Control Room,,"Old woman in white saree, widow marks",Family waiting at center,Reunited
found,2027-07-08 17:23,Pushpa Joshi,Female,13-17,Telugu,Dasak Ghat,Nashik Road Center,+91 8155364901,"Old man in dhoti kurta, cannot remember name",GGTalk app used,Reunited
found,2027-08-13 07:12,Ankit Singh,Male,61-70,Bengali,Dasak Ghat,Bharat Bharati Control Room,+91 8958890239,"Child in red shirt, about 8-10 years, crying",,Pending
found,2027-07-20 09:57,Anjali Reddy,Female,61-70,Bhojpuri,Takli Sangam,Ramkund Kho-Ya-Paya Kendra,+91 9591781368,"Woman speaking Tamil, wearing silk saree",,Reunited
found,2027-07-20 08:58,Sunita Rao,Female,41-60,Gujarati,Ramkund Ghat,Adgaon Kho-Ya-Paya,+91 7672994767,"Old woman in white saree, widow marks",,Transferred to hospital
found,2027-07-02 07:34,,Female,0-12,Bengali,Dasak Ghat,Bharat Bharati Control Room,+91 8310148111,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Reunited
found,2027-07-14 14:30,Saroj Shukla,Female,61-70,Awadhi,Nashik Road Station,Panchavati Center,,"Child in red shirt, about 8-10 years, crying",Found near ghat,Reunited
found,2027-07-08 13:31,Pooja Singh,Female,71-80,Telugu,Trimbakeshwar Approach,Nashik Road Center,+91 7130539998,Child missing,Cross-center transfer needed,Reunited
found,2027-07-26 16:06,Ram Shah,Male,0-12,Gujarati,Panchavati Circle,Nashik Road Center,+91 6742916320,"Woman in burqa, has small child with her",Announcement made on PA,Reunited
found,2027-08-14 09:44,Rekha Patel,Female,0-12,Bhojpuri,Dindori Road Crossing,Sadhugram Lost Found,,"Elderly man with walking stick, hard of hearing",,Reunited
found,2027-07-23 16:10,Radha Patel,Female,0-12,Maithili,Nashik Road Station,Nashik Road Center,+91 8722503273,"Man in saffron kurta, has rudraksha mala",,Reunited
found,2027-07-24 06:05,Vinod Singh,Male,41-60,Bengali,Nandur Ghat,Rajur Bahula Center,+91 9918485133,"Woman in green saree, has tilak on forehead",Announcement made on PA,Reunited
found,2027-08-08 17:07,Lalita Desai,Female,80+,Kannada,Dindori Road Crossing,Adgaon Kho-Ya-Paya,+91 8315031290,Child missing,Found near ghat,Reunited
found,2027-07-26 19:12,,Female,18-40,Maithili,Takli Sangam,Rajur Bahula Center,+91 8767831721,"Old woman in white saree, widow marks",GGTalk app used,Reunited
found,2027-08-05 10:32,Ravi Chaudhary,Male,13-17,Kannada,Kushavart Kund,Adgaon Kho-Ya-Paya,+91 9611005607,"Woman speaking Tamil, wearing silk saree",Found near ghat,Reunited
found,2027-08-12 18:36,Ravi Gupta,Male,18-40,Hindi,Nashik Road Station,Adgaon Kho-Ya-Paya,+91 6594897685,"Woman speaking Tamil, wearing silk saree",Bharat Bharati volunteer handled,Reunited
found,2027-08-03 20:27,Kavita Patil,Female,13-17,Tamil,Rajur Bahula,Panchavati Center,,"Child in red shirt, about 8-10 years, crying",Police assisted,Reunited
found,2027-07-27 15:55,Sunita Shah,Female,61-70,Tamil,Trimbakeshwar Approach,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8567495148,"Elderly woman, cannot speak properly, Gujarati",Family waiting at center,Reunited
found,2027-07-10 12:07,Sunita Desai,Female,0-12,Maithili,Trimbak Road,Police Main Control Room,+91 6537020273,"Woman in green saree, has tilak on forehead",GGTalk app used,Reunited
found,2027-07-16 13:56,Sunita Mehta,Female,71-80,Telugu,Sadhugram Gate 2,Panchavati Center,+91 9833084825,"Old woman in white saree, widow marks",Family waiting at center,Reunited
found,2027-07-03 13:55,Manoj Krishnan,Male,41-60,Bengali,Trimbakeshwar Approach,Rajur Bahula Center,+91 9947523110,"Old woman in white saree, widow marks",Bharat Bharati volunteer handled,Pending
found,2027-07-21 19:30,,Male,41-60,Awadhi,Sadhugram Gate 2,Sadhugram Lost Found,+91 9951093177,"Young boy in blue uniform, school bag",Bharat Bharati volunteer handled,Reunited
found,2027-08-03 18:49,Geeta Gupta,Female,18-40,Bhojpuri,Dasak Ghat,Rajur Bahula Center,,"Woman in green saree, has tilak on forehead",Found near ghat,Reunited
found,2027-07-14 17:45,Sanjay Reddy,Male,0-12,Marathi,Gauri Patangan,Nashik Road Center,+91 9837502201,"Woman speaking Tamil, wearing silk saree",Brought by volunteer,Reunited
found,2027-07-17 08:20,Sunil Mehta,Male,71-80,Tamil,Kushavart Kund,Ramkund Kho-Ya-Paya Kendra,+91 9252252010,"Old woman in white saree, widow marks",Found near ghat,Reunited
found,2027-07-10 10:47,,Unknown,41-60,Awadhi,Nashik Road Station,Sadhugram Lost Found,+91 6872840670,"Old man, hearing aid, wearing full pants shirt",Family waiting at center,Reunited
found,2027-08-06 09:13,Ajay Yadav,Male,0-12,Hindi,Kushavart Kund,Sadhugram Lost Found,+91 9448875327,"Child girl, pigtails, pink frock, about 6 years",,Reunited
found,2027-07-28 16:39,Prakash Roy,Male,41-60,Bengali,Adgaon Parking,Adgaon Kho-Ya-Paya,,,Cross-center transfer needed,Reunited
found,2027-08-02 05:07,Sunil Shukla,Male,61-70,Bengali,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,+91 6925328186,"Young boy in blue uniform, school bag",Police assisted,Reunited
found,2027-07-20 07:08,Kanta Iyer,Female,41-60,Marathi,Sadhugram Gate 2,Central Control Room,+91 9963976413,"Old woman, white clothes, lost memory",,Reunited
found,2027-07-22 05:06,Pooja Sharma,Female,61-70,Awadhi,Gauri Patangan,Adgaon Kho-Ya-Paya,+91 9154677276,"Old woman in white saree, widow marks",Announcement made on PA,Reunited
found,2027-07-23 19:14,Usha Agarwal,Female,0-12,Telugu,Nashik Road Station,Trimbakeshwar Kho-Ya-Paya Kendra,,"Old man, hearing aid, wearing full pants shirt",Cross-center transfer needed,Pending
found,2027-07-17 16:43,Rohit Shukla,Male,61-70,Hindi,Adgaon Parking,Ramkund Kho-Ya-Paya Kendra,+91 6485244337,"Man in yellow kurta, has tilak, speaks Bhojpuri",Brought by volunteer,Reunited
found,2027-07-08 11:58,Laxmi Menon,Female,13-17,Tamil,Laxmi Narayan Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7776378019,Child missing,,Reunited
found,2027-08-03 16:01,Amit Pillai,Male,71-80,Hindi,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,+91 9592582348,Man from UP,Police assisted,Reunited
found,2027-08-09 19:44,Savita Krishnan,Female,61-70,Bhojpuri,Laxmi Narayan Ghat,Adgaon Kho-Ya-Paya,+91 7684572202,Man from UP,GGTalk app used,Pending
found,2027-08-11 08:28,Suresh Krishnan,Male,61-70,Hindi,Takli Sangam,Nashik Road Center,,Child missing,Family waiting at center,Reunited
found,2027-07-25 18:52,Dinesh Mehta,Male,0-12,Gujarati,Adgaon Parking,Ramkund Kho-Ya-Paya Kendra,+91 9383138961,"Man in yellow kurta, has tilak, speaks Bhojpuri",GGTalk app used,Reunited
found,2027-07-20 14:13,Anil Sharma,Male,18-40,Marathi,Adgaon Parking,Rajur Bahula Center,,"Wearing white saree, grey hair, speaks Hindi",Announcement made on PA,Reunited
found,2027-07-18 07:55,Nisha Chaudhary,Female,41-60,Tamil,Adgaon Parking,Central Control Room,+91 9890180346,"Old man, hearing aid, wearing full pants shirt",Brought by volunteer,Reunited
found,2027-08-03 15:24,Pooja Sinha,Female,41-60,Marathi,Madsangvi Transit,Bharat Bharati Control Room,,"Woman in green saree, has tilak on forehead",,Reunited
found,2027-07-04 15:29,Sohan Pillai,Male,41-60,Kannada,Panchavati Circle,Adgaon Kho-Ya-Paya,+91 6389145285,"Child in red shirt, about 8-10 years, crying",,Reunited
found,2027-07-31 13:38,Ramesh Krishnan,Male,71-80,Bhojpuri,Madsangvi Transit,Adgaon Kho-Ya-Paya,+91 6164612445,"Woman in burqa, has small child with her",GGTalk app used,Reunited
found,2027-07-01 20:00,Hari Dubey,Male,80+,Maithili,Ramkund Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7794113197,"Elderly woman, cannot speak properly, Gujarati",Bharat Bharati volunteer handled,Pending
found,2027-07-06 14:51,Bharat Das,Male,0-12,Telugu,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8305634099,"Old woman in white saree, widow marks",Family waiting at center,Reunited
found,2027-07-28 06:54,Reena Joshi,Female,0-12,Tamil,Nandur Ghat,Adgaon Kho-Ya-Paya,+91 9102099126,"Elderly woman, cannot speak properly, Gujarati",GGTalk app used,Reunited
found,2027-08-10 15:53,Radha Patel,Female,0-12,Kannada,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6736225068,"Woman in green saree, has tilak on forehead",Police assisted,Reunited
found,2027-08-09 12:55,,Female,0-12,Kannada,Main Police Chowki,Nashik Road Center,+91 9202896950,"Wearing white saree, grey hair, speaks Hindi",Family waiting at center,Reunited
found,2027-08-11 16:19,Priya Patel,Female,71-80,Gujarati,Trimbak Road,Police Main Control Room,+91 9650964560,Man from UP,Police assisted,Reunited
found,2027-07-03 20:14,Vimla Nair,Female,41-60,Bhojpuri,Ramkund Ghat,Trimbakeshwar Kho-Ya-Paya Kendra,+91 6587803152,Old woman,Police assisted,Reunited
found,2027-08-05 12:11,Radha Joshi,Female,41-60,Tamil,Rajur Bahula,Central Control Room,,"Young boy in blue uniform, school bag",Cross-center transfer needed,Pending
found,2027-07-16 06:40,,Female,61-70,Awadhi,Madsangvi Transit,Ramkund Kho-Ya-Paya Kendra,+91 7451844369,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Pending
found,2027-07-20 18:56,Pushpa Nair,Female,18-40,Telugu,Kapila Sangam,Nashik Road Center,+91 9334713230,"Young boy in blue uniform, school bag",Found near ghat,Reunited
found,2027-07-08 07:23,Mahesh Mishra,Male,61-70,Telugu,Kushavart Kund,Police Main Control Room,+91 7205665981,"Old woman, white clothes, lost memory",Cross-center transfer needed,Reunited
found,2027-07-30 15:50,Meena Tiwari,Female,18-40,Bengali,Trimbakeshwar Approach,Panchavati Center,+91 9875789582,"Old woman, white clothes, lost memory",Announcement made on PA,Reunited
found,2027-07-14 17:04,Rohit Verma,Male,18-40,Kannada,Panchavati Circle,Adgaon Kho-Ya-Paya,+91 9509437695,"Old woman, white clothes, lost memory",Found near ghat,Reunited
found,2027-07-27 20:47,Santosh Dubey,Male,61-70,Gujarati,Trimbakeshwar Approach,Adgaon Kho-Ya-Paya,,"Old woman, white clothes, lost memory",Cross-center transfer needed,Pending
found,2027-08-09 10:26,,Male,61-70,Bengali,Dindori Road Crossing,Ramkund Kho-Ya-Paya Kendra,+91 8519930083,"Girl child about 5 years, red bindi, crying",Family waiting at center,Reunited
found,2027-07-22 17:54,Shyam Joshi,Male,61-70,Hindi,Rajur Bahula,Adgaon Kho-Ya-Paya,+91 9509262673,"Old man in dhoti kurta, cannot remember name",Cross-center transfer needed,Reunited
found,2027-08-14 06:53,Savita Rao,Female,61-70,Tamil,Nashik Road Station,Bharat Bharati Control Room,+91 7574656314,"Old man, bald, wearing vest and dhoti",Bharat Bharati volunteer handled,Reunited
found,2027-07-21 10:00,Radha Iyer,Female,61-70,Bengali,Kapila Sangam,Panchavati Center,+91 6482870919,"Wearing white saree, grey hair, speaks Hindi",Found near ghat,Reunited
found,2027-08-02 12:32,Amit Roy,Male,80+,Hindi,Trimbak Road,Central Control Room,+91 9510568162,"Man in saffron kurta, has rudraksha mala",Bharat Bharati volunteer handled,Reunited
found,2027-07-14 06:58,Nisha Reddy,Female,71-80,Bengali,Dindori Road Crossing,Trimbakeshwar Kho-Ya-Paya Kendra,+91 8360112864,"Girl child about 5 years, red bindi, crying",,Reunited
found,2027-07-29 18:32,Parvati Joshi,Female,71-80,Gujarati,Main Police Chowki,Adgaon Kho-Ya-Paya,+91 7605424753,Man from UP,Bharat Bharati volunteer handled,Reunited
found,2027-08-11 07:26,Usha Mehta,Female,61-70,Awadhi,Kushavart Kund,Bharat Bharati Control Room,+91 9430509354,"Old man, bald, wearing vest and dhoti",Police assisted,Reunited
found,2027-08-07 07:33,Durga Krishnan,Female,18-40,Bengali,Rajur Bahula,Adgaon Kho-Ya-Paya,+91 9526991604,"Young boy in blue uniform, school bag",Cross-center transfer needed,Reunited
found,2027-08-06 11:11,Vinod Patel,Male,18-40,Gujarati,Rajur Bahula,Central Control Room,+91 6583893332,Child missing,Bharat Bharati volunteer handled,Reunited
found,2027-07-25 18:21,Ramesh Rao,Male,80+,Bhojpuri,Laxmi Narayan Ghat,Panchavati Center,+91 6503368085,"Child girl, pigtails, pink frock, about 6 years",Bharat Bharati volunteer handled,Transferred to hospital
found,2027-08-09 16:27,,Male,71-80,Bengali,Bus Stand Nashik,Bharat Bharati Control Room,+91 9529674103,Child missing,GGTalk app used,Reunited
found,2027-07-31 08:42,Ravi Sharma,Male,80+,Kannada,Sadhugram Gate 2,Police Main Control Room,+91 8815039775,,Family waiting at center,Reunited
found,2027-08-04 11:54,Geeta Sinha,Female,41-60,Telugu,Kapila Sangam,Adgaon Kho-Ya-Paya,,"Child girl, pigtails, pink frock, about 6 years",Cross-center transfer needed,Reunited
found,2027-07-19 17:03,Seema Shah,Female,18-40,Bhojpuri,Nandur Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7631529611,Old woman,,Reunited
found,2027-08-11 10:36,,Female,41-60,Kannada,Sadhugram Gate 2,Rajur Bahula Center,+91 8591271783,Old woman,Brought by volunteer,Reunited
found,2027-08-08 17:49,Dinesh Reddy,Male,41-60,Bengali,Trimbakeshwar Approach,Rajur Bahula Center,+91 8838717308,,,Reunited
found,2027-08-05 21:31,,Female,71-80,Maithili,Trimbakeshwar Approach,Police Main Control Room,+91 6522835822,"Old man, hearing aid, wearing full pants shirt",Brought by volunteer,Reunited
found,2027-08-04 19:08,Bharat Trivedi,Male,80+,Telugu,Trimbak Road,Rajur Bahula Center,+91 8807765063,Old woman,GGTalk app used,Reunited
found,2027-07-14 07:40,Ashok Reddy,Male,41-60,Telugu,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7675422885,Old woman,,Reunited
found,2027-08-03 14:37,Rohit Tiwari,Male,13-17,Telugu,Bus Stand Nashik,Bharat Bharati Control Room,+91 6288690127,"Man in yellow kurta, has tilak, speaks Bhojpuri",Family waiting at center,Reunited
found,2027-07-19 13:27,Meena Rao,Female,71-80,Marathi,Nashik Road Station,Trimbakeshwar Kho-Ya-Paya Kendra,+91 9639264550,"Old man confused, keeps asking for Ramkund",Police assisted,Transferred to hospital
found,2027-07-01 18:44,Sanjay Roy,Male,18-40,Maithili,Panchavati Circle,Panchavati Center,,"Man in saffron kurta, has rudraksha mala",,Reunited
found,2027-08-10 17:13,Vimla Singh,Female,61-70,Kannada,Takli Sangam,Police Main Control Room,,"Old man in dhoti kurta, cannot remember name",,Pending
found,2027-07-18 08:28,Amit Rao,Male,61-70,Telugu,Dasak Ghat,Ramkund Kho-Ya-Paya Kendra,+91 7675984517,"Elderly man with walking stick, hard of hearing",Brought by volunteer,Reunited
found,2027-07-07 05:08,Shanti Roy,Female,71-80,Hindi,Sadhugram Gate 2,Panchavati Center,,"Man in yellow kurta, has tilak, speaks Bhojpuri",Police assisted,Reunited
found,2027-07-10 17:02,Nisha Joshi,Female,71-80,Bengali,Madsangvi Transit,Trimbakeshwar Kho-Ya-Paya Kendra,+91 7302581790,"Elderly man with walking stick, hard of hearing",Bharat Bharati volunteer handled,Reunited
found,2027-07-25 08:06,Suresh Rao,Male,41-60,Gujarati,Ramkund Ghat,Police Main Control Room,+91 6562683433,Man from UP,Family waiting at center,Reunited
found,2027-07-29 08:58,,Female,61-70,Bengali,Gauri Patangan,Bharat Bharati Control Room,+91 8493002419,"Old woman in white saree, widow marks",,Reunited
found,2027-07-15 14:45,,Female,80+,Gujarati,Madsangvi Transit,Police Main Control Room,+91 8425784189,"Woman in green saree, has tilak on forehead",Cross-center transfer needed,Reunited
found,2027-07-17 05:34,Vijay Mishra,Male,0-12,Bengali,Trimbak Road,Bharat Bharati Control Room,+91 8289768018,Child missing,Cross-center transfer needed,Transferred to hospital
found,2027-07-10 19:58,Anil Desai,Male,41-60,Maithili,Kapila Sangam,Bharat Bharati Control Room,+91 9838054504,Child missing,,Reunited
found,2027-07-04 13:40,Rakesh Roy,Male,18-40,Hindi,Panchavati Circle,Bharat Bharati Control Room,,"Wearing white saree, grey hair, speaks Hindi",Bharat Bharati volunteer handled,Reunited
found,2027-08-13 14:39,Laxmi Kumar,Female,61-70,Tamil,Takli Sangam,Panchavati Center,+91 7816479341,"Woman in green saree, has tilak on forehead",Found near ghat,Pending
found,2027-07-27 20:34,Anil Shukla,Male,80+,Maithili,Panchavati Circle,Rajur Bahula Center,+91 7511441988,"Woman with three children, lost husband",Bharat Bharati volunteer handled,Reunited
found,2027-07-04 08:42,,Male,18-40,Awadhi,Trimbak Road,Bharat Bharati Control Room,+91 9499092905,"Old woman in white saree, widow marks",Police assisted,Pending
found,2027-07-28 19:35,,Male,71-80,Tamil,Madsangvi Transit,Nashik Road Center,,"Man in yellow kurta, has tilak, speaks Bhojpuri",,Reunited
found,2027-07-07 07:13,,Male,41-60,Tamil,Main Police Chowki,Central Control Room,+91 7681504122,Man from UP,Brought by volunteer,Reunited
found,2027-08-07 20:37,Lalita Dubey,Female,71-80,Gujarati,Kushavart Kund,Sadhugram Lost Found,+91 7125431905,"Young boy in blue uniform, school bag",Brought by volunteer,Reunited
found,2027-07-20 07:31,,Male,18-40,Gujarati,Sadhugram Gate 1,Rajur Bahula Center,+91 7922826944,"Child girl, pigtails, pink frock, about 6 years",Found near ghat,Transferred to hospital
found,2027-07-27 21:28,Geeta Agarwal,Female,71-80,Hindi,Madsangvi Transit,Central Control Room,,"Girl child about 5 years, red bindi, crying",,Reunited
found,2027-07-18 19:02,Radha Chaudhary,Female,41-60,Gujarati,Panchavati Circle,Ramkund Kho-Ya-Paya Kendra,+91 9222757072,"Old woman in white saree, widow marks",Family waiting at center,Reunited
